weather_id,region,date,temperature_min,temperature_max,temperature_avg,humidity_min,humidity_max,humidity_avg,rainfall,wind_speed,solar_radiation,atmospheric_pressure,cloud_cover,uv_index,evapotranspiration,soil_moisture,soil_temperature
450,Karnataka,2021-10-17,11.390028422482267,37.642826679585774,17.474064026857054,25.09922298485533,81.58935232298967,42.755503874477064,10.245417046787997,18.696417731366456,19.129741505835234,1011.9104758465302,38.060194343746915,0.27492960096969443,6.591120086701954,52.03750331846655,17.638434477984976
451,Tamil Nadu,2020-12-20,11.32364309562047,44.96541488504144,21.00884000125741,46.4389422053207,65.70504904622707,69.82028661878175,32.44094027405423,13.703194376278642,12.401928113891076,1001.0728906090026,75.45545105537194,9.538641789057158,5.096365788418955,48.80391814614921,13.395416610957092
452,West Bengal,2022-03-11,10.544983886585516,37.81844282185702,22.385805202398963,27.91042298793289,92.2547941058051,66.1470805741991,94.18706711498837,2.3375336940395997,14.590670755621776,1001.7622884365057,68.45914019594566,11.993091212969917,5.444187172017494,27.29077672187539,22.53285720976705
453,Punjab,2020-04-25,22.729539528179757,44.89955614254934,32.335070427077575,48.04762890697016,77.1839831659754,72.0565814837484,49.33575732938502,0.32325177880610845,16.581911213813562,1010.1906887904828,21.958574217431735,8.620587239854313,2.124636088677094,17.233402600862462,13.448477860556833
454,Madhya Pradesh,2022-12-25,13.564571767934915,34.694431515934255,26.73437166320582,48.17485979537084,81.79837065633106,66.8414073008895,91.48659008887658,8.141862894351956,7.1366276940539795,1029.763924790868,84.08879143609646,3.271424981997213,4.851356421166299,31.932629599679046,26.514585843805474
455,Gujarat,2023-12-20,17.0260152833323,34.74130543442375,31.520695027265283,49.92378705878414,76.32362410374951,67.05388910857523,0.21632863609907238,9.983199431234691,6.703833863688125,1003.5351469256233,57.53663503951718,7.383452739617229,7.240699031058292,50.070305329278426,23.44435879637899
456,Madhya Pradesh,2023-11-15,11.773386182648666,28.926644657789055,29.34960643923952,37.15392899407355,71.41498708379848,54.109358671834634,27.19334479596438,12.51581110515188,11.203897261695575,1012.8964782486458,95.16613845583976,8.08382588868149,7.9057707153068915,95.69764479769246,36.00716209733069
457,Tamil Nadu,2020-04-08,8.32541748981949,23.244376416051427,27.926688856870165,49.16233962525621,99.61326151842474,62.40997994138237,85.29194144943628,2.3708152335698984,17.233707032901506,1014.6792311273025,31.5470734957525,12.887698230985091,6.641458923148152,58.81369633330138,28.68767713684175
458,Maharashtra,2021-06-29,20.26839152875456,31.01805584716358,27.32516595159297,21.29231061727587,90.63624637136765,51.377880578022975,37.727706823824235,1.6531439051243169,18.566062764684986,1007.784726430183,11.998933840167092,2.7585005393357602,1.1139505987373748,72.46877520723544,30.749692338351846
459,Gujarat,2022-11-29,15.577333276647176,40.011491279872,28.583746160911197,33.11527380948896,91.30550447318966,41.23484623154462,1.8467924672813552,13.368987448206926,17.333586673854963,1019.1715254232843,64.69995824154162,13.600434052189602,6.3412758503000175,47.342007179352905,22.96026391328592
460,Tamil Nadu,2021-09-15,21.315645731492364,35.49906071036072,16.780054583974845,16.134990581169475,82.38219188863518,48.43036086989643,69.63577473817368,1.433847400058239,1.5920265987830529,1011.9327933380706,54.52665870810177,0.6044100889030041,3.338452813027246,99.35867509049588,35.52810572419838
461,Rajasthan,2023-02-12,17.16610425943781,35.9124454094766,18.83502054667651,38.63528928917742,81.76976597242461,78.26828051529174,77.53453687658877,12.212209322017511,15.937481361150518,1026.120110253569,12.918990297637778,0.368762962052982,3.2135952397481797,41.27229665619549,33.03840404279103
462,Karnataka,2023-04-02,7.6356531104990495,32.80151770894568,32.62507302192534,48.426750139171794,80.79129149715497,79.44841863290877,83.68494008328422,19.841607434315964,11.849022419314482,1014.6853912042815,73.6873778627978,7.395221111489072,6.51936941570664,24.34531541050092,27.641399136505267
463,Haryana,2022-07-22,21.03241767670774,31.76747228178275,21.521737092494767,10.518323468206091,90.0318866281221,67.77412503698682,76.16017086819015,16.49317561253085,13.733150525377985,1017.6601709318384,76.34627116656371,9.28054676418759,8.226532511736668,60.95738645808804,10.508299028370288
464,Gujarat,2022-09-24,15.332730462184436,28.146530404338122,27.471644450001005,31.17663280547081,69.82976559913952,61.26857383588871,38.05619114922412,2.1115379785915445,1.4330009310484533,1019.8076922787968,85.9436378436927,6.3005313722773115,8.43906440464906,65.57646577198919,32.65940680230287
465,Rajasthan,2023-09-28,12.671783021019603,29.69365997732777,25.50321317786243,18.51218603451763,70.35679496463524,73.92779950385707,30.424584530837418,13.492512584412504,21.279121358769626,1026.5271278367707,21.96098149326896,5.701239960105937,2.6073850948335346,60.9236609635258,12.664947773508437
466,Madhya Pradesh,2023-01-28,19.892346892384555,32.20000502868392,33.171072716855214,40.95971913701537,75.65205453518224,40.31890176491113,83.83674703801776,11.677265209562416,18.481018441912035,1010.519898418711,63.41535004119607,8.713231108896258,1.8645235370444195,86.62224893905778,11.503684201889053
467,Karnataka,2022-10-29,9.578477648737929,42.17759078040001,17.13610855610263,19.463602017929055,82.82736327045752,70.77973073931695,12.908784217426906,1.0867686471928462,21.367161431219582,1002.1003282761311,63.68781113183538,0.7035793925187833,8.330306611835113,53.75148205368784,10.242916689709176
468,Maharashtra,2022-05-19,9.49675728690712,41.72700126699462,24.548848971575215,35.845525007911476,72.79429717193652,75.62632461387935,16.9337009704137,1.9860943078772708,6.671001936387055,1004.9242278655929,80.93436518895959,4.987669230401075,9.63206878009204,82.3893809462826,35.012591534564116
469,Haryana,2022-06-27,5.474518467534777,20.819426082045517,20.752401661581537,13.934088388831821,75.99238700978769,73.48138421877931,8.198263230461189,13.644036863871811,3.2336476397831824,1016.9896757387446,75.15639356108709,6.782559129006621,1.2032070464522908,23.61364696884719,35.009420079789436
470,Karnataka,2022-05-19,16.35781896882296,33.0810432828435,26.715165114698284,35.80425864585691,63.820909200401005,73.66993327547172,19.267551387959582,19.700164224826697,17.5277206754911,1020.8620721625598,79.88681754722012,3.328868922564123,2.5630624203497385,13.186457078169022,16.65472446058991
471,Karnataka,2020-08-29,15.21465386752871,36.8953770925269,19.527637731806443,16.707290865436622,65.80059350310765,45.92882593735421,76.63411297456102,13.787274765461285,12.885242114631627,1028.4560281357408,96.41928693881728,4.431688330049069,2.018936632011026,78.8356470804174,5.1013593020624795
472,Tamil Nadu,2020-01-06,21.972608391455623,28.45113523061066,19.663139896727312,31.25764527015866,99.05601574740973,77.0924675491533,52.99936312114132,1.7111504686316148,4.282131306111456,1019.881092155894,62.18529721756843,7.345788564944955,5.096041100927487,53.72066506985315,36.467662398362364
473,Madhya Pradesh,2021-12-02,9.540232122232268,25.21477157518724,24.373982739118613,10.263420452840414,70.28027470551399,66.01357039653695,53.2344474754351,8.149513182962298,17.687460188416722,1011.2021728061246,74.78761746948408,10.523808878971218,8.221714023574833,93.19778386230773,12.570910157654682
474,Gujarat,2021-12-22,23.11366562236891,21.025557525771525,20.53473542198363,34.74729853320618,63.54832974589374,57.916850812348954,48.79322669784045,11.268389583646739,11.077909623210575,1008.1088424524487,59.01405559033479,12.73220581826884,9.998104013955782,73.33412922007878,10.84917296112068
475,Uttar Pradesh,2023-12-09,18.288277319497265,39.2899305668753,18.514707468381808,10.296112712039903,73.08618519064535,70.69884932400392,18.055927194113263,3.317660211679143,1.29302325603195,1005.8530276482221,5.619410227336397,13.272440562738574,7.890034401863505,15.462987257921245,16.406054466047657
476,Gujarat,2022-04-07,24.688877847219,32.549497319602494,26.103812064626368,18.409352128439515,71.63110325930722,57.014274317705606,74.33994869875183,12.410373625942196,20.286881238602465,1006.173336017756,92.2141005776946,13.729819282907012,7.6659473844400665,58.17184123260267,32.66701821927947
477,Uttar Pradesh,2023-08-17,21.465663539425893,41.2062806395452,19.743213354655325,11.71261796515331,83.02874356725479,66.93780800144009,92.19668397160903,6.368749561771709,20.70369896389591,1008.8714084174662,10.643059243373642,7.22138884014646,6.618813599940243,13.471069388297915,31.118702453436267
478,Madhya Pradesh,2020-02-25,23.65009354631393,34.60800264634866,33.43650145446806,27.70197538926827,70.5837320013926,41.53839713150507,23.752170834047526,19.284770657928185,16.855044063699953,1012.8755745346405,16.966637369658265,9.64509585024198,1.3573508949641129,76.84271285697602,23.358822848356944
479,Rajasthan,2022-12-10,10.807527812744837,25.77320904684841,30.784603154680276,34.843383952227974,64.28891901574391,59.76928778565414,23.163319450187082,17.062425417195314,17.932664055174563,1020.9223303715967,26.69317655558491,0.3906095963317968,6.6526295734138605,29.000726002483795,31.797529914210028
480,Tamil Nadu,2023-05-25,11.475787426630585,21.59734023087932,34.18099010476688,13.264755003191247,83.32140083430176,50.97539083920675,15.841934709158966,17.024077467565593,21.034246231030114,1017.195822442875,93.07573152415651,0.24391653063579766,1.993886656244407,52.38996258779585,34.54622490531728
481,Haryana,2021-01-10,21.963719830438468,33.970855466438955,33.85551251972174,13.224636847737816,77.08454178288797,71.93495262976947,46.16208509175179,9.349317174451969,24.058578664492565,1018.14447184735,81.81324383699953,2.4555284210422124,1.354305998869562,30.536314665144573,20.966544818324422
482,West Bengal,2020-10-25,20.236020147538127,34.04693781969897,28.62789455007418,14.579548941950371,72.23981254337885,73.67146468680973,23.163741711580354,11.211518238527376,0.39708994340589,1006.6159786319914,95.49854899309737,5.168885815835418,6.899660255229913,41.22518545515948,29.68065551841837
483,Gujarat,2022-07-29,7.8023751965218935,44.07083765551306,23.533802135931367,32.285940408221464,60.44946018759597,57.07804838141141,71.21180162061914,10.049114965822278,0.741710756871175,1010.2473056755607,17.65695922742967,6.468413003791113,5.884509649778127,92.53312453462097,35.71784294070168
484,Uttar Pradesh,2021-06-27,12.02858200710794,20.746938609839415,17.9751047890566,46.57939136529825,75.95499104132594,49.577734679205605,21.971830588898644,13.429063865279732,1.4184417533546267,1001.7004403572904,49.95723098061742,3.420036088482119,9.658280579376774,79.39014970934672,39.58655641557972
485,Tamil Nadu,2021-03-09,17.305988751639774,44.182513660021385,33.3241520330516,11.73625387596494,78.4293515729812,76.91531753347711,43.74592841487915,16.125406575876813,5.188652934248827,1013.3324028396119,31.44339124229536,0.656071446464136,2.724295941467612,68.89999424361918,31.854416544451965
486,Karnataka,2020-12-22,9.465102015299259,42.23853112228119,26.948087657595877,34.4898864634282,93.20683204470828,69.64777594962837,55.854390103657025,3.6822990300712766,12.121809553515972,1019.9001804228287,33.28423001779801,6.986822006100537,2.464503053229694,80.58461719150456,38.44255408364032
487,Uttar Pradesh,2020-09-17,14.606104203995503,40.49195332856277,24.84437821361282,39.74207773639722,67.04868802688733,47.53459244786214,68.03122477989577,14.167526472968312,7.787936510018242,1016.4773981731072,0.8920203149862971,1.3208463214912658,2.031371437280317,62.81879379313353,21.141907746971835
488,Gujarat,2020-04-12,11.286141297671524,41.027618426507715,23.488883378539352,15.759052965335085,94.85298348995454,69.12936338530008,23.480251237339232,19.68802450362254,17.578287888677362,1028.1090214632165,92.0266894950919,6.244915779828873,7.755579653875219,60.22387610588975,15.253960071301545
489,Karnataka,2023-03-27,15.622884331907912,20.38403085321611,25.635497937864542,32.65237050130718,83.73654927101698,57.31937729215313,51.87634297684718,1.0795947135527584,14.479546321652832,1023.2363682249528,27.497606459992863,10.067596114856505,3.293027158851042,85.83155472658719,25.55564501819334
490,Uttar Pradesh,2021-01-18,19.906475360993774,27.039700386587004,25.22891996282812,14.730509108345933,70.25268429768927,73.25505812745487,77.28361165388478,3.18937523752987,8.283247793681756,1005.5962362525236,12.037154838517882,13.215975370972124,3.575332417309176,33.54926185640461,10.689899546752088
491,Uttar Pradesh,2023-08-24,11.749279463291229,36.90742391300676,15.78387053772924,23.237522962089688,80.3877360449703,45.71668000088162,82.99656918783624,16.860086839332705,0.2150384326165128,1024.2194433841141,37.37618490542582,11.367773711931546,1.9034310724779357,40.26454808400666,36.975211792281726
492,Gujarat,2021-07-17,17.232884741769954,26.90179142762967,30.75134387328388,29.11513504333262,82.63625322023213,49.435653510306295,48.363581227986295,17.70456424708832,8.24886476260001,1017.7959627779092,58.69291509006267,1.9135859625788543,4.953096908941645,65.64107031315378,9.1282923471481
493,Madhya Pradesh,2021-07-27,9.800640781770014,34.28365004460071,29.274985201963002,20.325685807622953,79.00333264832028,61.799626762486085,23.07576930326717,14.091967723209674,5.261846586106078,1019.8784486106463,15.444096960233033,0.15555854544469172,4.046652180321178,89.57687424933515,10.697170713476376
494,Uttar Pradesh,2020-07-29,14.971662767693028,28.734109811758294,26.625510777492163,20.802900980291206,85.58823215483146,45.296987488869746,63.19487954421851,16.737371651111673,1.3141645464819525,1021.3822557151146,68.75391241543677,12.111500324044304,6.003809112048201,16.18624852794779,7.200331104913527
495,West Bengal,2021-06-15,8.30719234308495,24.136668598789942,24.275030437655506,41.953386430452184,63.789764553093555,41.498381940851374,37.44803225368274,6.675148787626581,7.584799983898849,1010.637594708021,75.00182278174749,8.970768178862544,8.577953953133868,83.65388018864286,6.8380583858804265
496,Maharashtra,2020-03-27,10.18536763361299,44.24092019635387,17.537572565804652,11.860305048226563,80.1970413945674,47.41175663742205,19.15075397721183,0.34187351487493967,4.024564031515854,1022.416344777859,20.364743973238784,7.401013596788566,7.524215026275924,28.489985066197764,27.287073706385407
497,West Bengal,2021-07-30,14.760566398491513,43.889636366763966,18.113264460686217,48.887910821635515,77.63344660238651,58.066593357751785,52.209764480592035,16.545924407391553,9.000243764642471,1005.4393746099466,76.72377967476493,0.1551319459219147,2.5789696915783393,12.345346821724394,22.58947846146788
498,Punjab,2023-02-08,16.436279806920915,26.46766757872495,19.64504773081281,17.242014934101057,75.02178845664837,71.32863792408143,52.46257484228549,5.443697818450291,12.716739627311735,1009.9393856960199,58.50199243142163,14.183052588901655,9.266282592346489,81.50012938603886,16.998567958323935
499,Uttar Pradesh,2020-02-04,9.861177372963477,44.24398581775487,24.2257320832395,30.50836636510202,63.839773880874155,60.27669977017394,82.25591863735977,4.2228661839836,0.8246453941966575,1025.0243116417,44.55984106669314,9.305957959756823,8.203481152039469,57.84709462017541,13.848590477675511
500,Gujarat,2021-05-06,7.755307089461612,34.576515882558795,33.04206797834135,26.303668947800205,97.22523463758677,68.11191284129421,28.34587115500834,4.143521613534562,9.261278576996071,1025.8196386494724,29.36972887427739,11.915201964812708,3.7851683100091527,38.01645935791588,13.244095781738356
501,Gujarat,2020-07-21,22.214001448874825,30.948746063749425,30.841609980195933,28.48495929195904,77.21270763689236,50.19897812326273,51.56017600787703,17.96378943050549,3.4991000057671084,1016.2252835949089,27.809603835125774,14.612847437618054,7.6341464145221005,54.47378407736036,14.113411777016982
502,Punjab,2022-07-02,15.589621244548397,30.811519590203623,21.020580168840304,29.859788012581447,95.1181498726813,53.7502614030526,44.72017332712214,12.938856985038896,2.137739116430401,1003.1398964444417,15.828238259748328,8.694335499659523,1.0435293429938208,64.42287806864906,8.303559829173924
503,Maharashtra,2022-12-14,14.944642865405044,22.099511260361055,23.221895674819198,27.091826503806903,98.70569022197125,45.792275629591025,78.62860021874607,7.554281209755098,23.735877654387117,1029.7584080644938,25.28002906097232,0.04146141906849754,9.028429408359122,45.71067396721947,14.495712895994735
504,Karnataka,2023-04-28,13.383532650760014,31.973499387705353,21.924844226129547,20.440267414726755,85.2841964313307,47.70738129883736,62.39745337101195,0.4042159477536478,8.783054360814818,1001.5190899056921,19.087513440840954,12.290945266138674,4.190773497605917,79.3861206271976,12.63539291308875
505,Uttar Pradesh,2023-09-23,14.88255323871635,22.58633381842213,21.033667738068083,24.09595900963339,67.10611821197253,49.655438400540646,68.51312431198703,5.879596270827423,14.721920703853494,1013.8448878469424,44.060796481658194,8.782623446438919,2.369881069748964,44.632254876120655,18.345407651359245
506,Punjab,2022-02-01,17.95236870780482,23.199382900587615,19.475991394226924,44.85143223149528,94.33567696133562,42.1455443775361,62.78896006252198,8.443377628709998,18.96113930110984,1013.8692340285884,99.1068193667644,5.6532486872750844,7.928236421476486,82.7001691299717,23.41330949754677
507,Maharashtra,2021-10-29,6.499762040291364,44.39298430513908,29.00090485974787,32.130407630300155,61.00374138540521,64.34602560480734,94.48899879153969,19.47786595812763,13.448950794816971,1021.2669062816517,14.937523165271404,5.500560902948976,1.2510080775540053,17.75809833078295,7.3827576638639965
508,Gujarat,2020-02-28,8.770546139577123,31.730424119121526,26.328434136995305,10.833855768115917,96.04084900364768,44.133791277822695,11.766961917440177,4.797276189448725,12.392973128073956,1020.3491935593476,22.528425604714176,6.444247957770086,6.553799617489357,87.23085344018237,9.793047644573958
509,Karnataka,2020-03-31,6.403147666053459,43.99615713439809,28.015384137615307,14.397730047935685,75.24287758337564,40.00131490129394,31.38920117596884,8.95159287358945,3.276617025883999,1017.5568645250162,16.903964581055874,6.848814506438111,3.43568132042822,90.29062589274429,37.21838095069293
510,Madhya Pradesh,2022-10-03,18.63076456806757,41.70736598444978,15.309666990358151,16.619520062619323,73.19473199963673,56.69901364805722,43.15806029590625,13.398900109133765,11.89926883928496,1017.0383983406768,45.19319877780541,12.925524870060908,9.19894193914344,28.72879663968658,14.87674979825375
511,Gujarat,2021-09-01,6.452883312790043,23.951988591536775,25.027527561351853,37.71317852613285,84.50958193274343,46.235338977459406,50.31416501250266,9.14216397199424,1.4034138821041013,1007.2525301446625,50.949343982556506,3.7904215939955934,8.697079705010697,64.43980999026167,12.436579624221512
512,West Bengal,2022-11-23,19.908689987234254,35.25114380351496,24.910932566836035,27.96112301546062,83.16375847442856,57.12376631815389,93.64074324536277,13.209393257006417,9.347780454280436,1025.6701261101812,18.33477970447386,4.978871052732712,2.3328868097151165,93.71959739736448,22.16341714037843
513,Gujarat,2021-04-03,6.053984469266482,30.500186797280513,29.124030231218576,43.83242937340562,69.89019105489433,66.61116776164104,41.906809513881086,18.09721179187421,12.328840005686912,1016.2249487662883,63.598498110016955,8.098207941902364,8.104124947817034,65.46811993850184,34.18739572845326
514,Uttar Pradesh,2021-08-18,8.931661517775716,41.029090008783996,18.516890089076185,17.154482951369182,94.78109153077412,61.37727305098032,14.49210859328568,15.156471088198323,10.14410233268066,1006.163123008457,78.39981232801411,11.455465906592398,3.2657647594121695,26.57690042349055,38.070240382539595
515,Madhya Pradesh,2021-11-21,13.62997949267843,44.9134095146197,18.295143808770295,41.60389022671366,75.04621368673712,61.9854191734681,9.546852286553776,12.862729535344473,7.52164062187172,1016.0705573122395,94.69249110662582,13.232789621873229,5.346672670974549,41.21686412378341,31.319914541735027
516,Uttar Pradesh,2020-08-25,12.024461403772138,22.253040382157433,32.48978945159808,10.41796633182285,78.64062068071568,50.005072679777726,28.415948369489296,5.324223052774442,21.402402221680898,1017.1906213973006,42.21735668111457,0.649508185050166,8.750344459847256,68.55323241235834,11.934804946784567
517,Rajasthan,2020-10-08,17.60637257738309,37.25459698825859,16.95281603580351,16.886020882818414,87.4779127645366,61.18960911736013,69.45614877424934,12.5817198044886,3.9947686274134058,1001.690329735988,46.235612317478406,14.084433867798046,2.4964769726379674,91.90997829691044,22.322054109465338
518,Gujarat,2023-04-26,17.14758614804541,43.9224546581391,21.441022408790325,31.150893488001078,86.49831135392601,57.28145376261053,4.437631722992686,4.728995420888236,24.144431264677486,1003.1634882820567,98.08382029633344,12.583804377035088,7.235509076314838,17.995541067648652,28.171830430158213
519,Maharashtra,2022-02-02,9.1458888287118,27.43467689072499,19.07366562669295,15.645093398899718,73.47860786169706,49.41374525542309,57.20396779752461,5.62146591370376,24.19112735792017,1028.4709040545108,75.2456565772612,6.848495198151756,5.5130455451744185,26.33805951534556,28.62849042198255
520,Uttar Pradesh,2023-07-28,5.498891748416417,36.75394571148766,18.939258795177867,24.346936328354275,76.41820694224714,68.69325130808447,96.67509081498906,1.407121524119117,23.49118942216128,1010.5339747051102,92.11909126023376,2.863888111691268,9.354250404485445,63.191425339686,28.674358178108204
521,Karnataka,2021-08-10,11.378055430816424,25.668569331477652,31.395966897838242,24.15873240946891,94.23526473997349,40.890589864778455,96.00984518303196,12.314171355545277,16.51969402048981,1022.8878063091153,48.139756714017565,8.303806654586161,8.988588428011454,92.6971492989901,15.159420797015954
522,West Bengal,2021-03-05,5.994217472027053,22.148327757123848,17.48431050076868,41.29653336478335,94.64033482604876,48.49702353077589,79.41007378764347,16.2574314162771,3.5638950018316464,1006.5071683118424,50.35081274155316,2.3529075230480547,4.547446306526924,98.72149773569383,27.249374762475654
523,Madhya Pradesh,2022-04-05,23.738565145824225,23.316719251317053,20.443554813165683,38.90515139071754,67.83819327452858,48.879505544662386,14.12734686420447,9.732601099544578,22.78169487345191,1007.4924076999035,66.67666524908203,13.899906829057592,4.337780880754902,86.60708668972674,12.45841624707381
524,Punjab,2021-08-17,7.312298926071699,38.1423469990073,21.146948172413985,28.30145640843332,84.4680769396319,56.850597563028316,33.88427541258474,11.428080272263221,14.809278942943264,1026.7239266703261,16.415752270959683,2.7412814134812975,1.9274264000908587,39.7683015574269,27.479806459199093
525,West Bengal,2022-04-22,9.229662260849265,43.73427898521676,21.31525080293229,21.142147237889933,79.80683344779194,77.63374550601932,97.24042952629249,16.913924827019237,15.566318474054972,1025.1530874933426,39.90527878253752,9.198283155277847,2.520397131994935,94.5076315618431,19.610109665503586
526,Haryana,2022-04-18,22.960795269822135,22.577674158350593,29.336125369168222,34.20110028820872,66.93044058067304,68.44286887233038,9.86862669542955,18.701828239247696,17.72516634896741,1023.963752417781,60.381650336264826,2.543456120384147,7.46599450395595,61.12797666654609,24.08695610566249
527,Haryana,2021-06-26,8.168835802624768,31.046341565179702,32.46985742711537,41.03108347758042,65.93765584691043,59.00306161273124,24.12634278327418,6.259792541457707,17.016994203591185,1002.0598164960672,21.163641966909452,0.5229929307267972,8.967277971159609,51.71519531281164,8.977023965555702
528,Maharashtra,2020-12-24,12.882046765109008,21.311287202102882,17.75269318710328,44.35511380135344,89.57832939973409,68.07465431391317,77.01647927824567,13.14736335719604,21.426405559329577,1023.4417182175182,91.15958066164353,13.972574832446448,7.552305597193503,19.673340699770534,8.030566283103584
529,Maharashtra,2021-02-12,16.95953132768456,35.69652266586044,18.13015960798619,49.1829227397059,85.454820323597,51.14007320455737,91.29435093400112,10.189579374225033,12.623973667036731,1021.4696844485829,70.17183407345219,5.00543394489973,9.379293024424971,83.58977776310498,14.741649793152622
530,Madhya Pradesh,2022-08-22,11.925632415474578,34.57793390056647,18.254959641926632,15.124103227064731,63.483381675974016,51.55870048151559,16.756335963436186,8.097664600755593,21.87948039671702,1016.9676074925812,63.50243755433532,6.829874373583317,3.220445233423169,88.40927635891344,5.946729468075759
531,Uttar Pradesh,2022-09-28,11.439999551743957,29.352046354121455,24.00097357296353,25.75734485151648,94.73290772193519,77.00997866654694,21.676170715203114,9.432690725841436,7.907126864565642,1016.747497045594,95.50693166547217,11.643181868423824,8.620536097849634,82.50469127902738,28.304953627013788
532,Karnataka,2021-05-08,18.81033798948169,43.00673757898236,16.579328813890875,33.48612068259396,64.46120345554579,62.778538128046506,86.40685415024498,8.665938502162387,2.728456572204993,1018.5919799590912,67.3272270158786,7.866053743739437,8.605040117908143,98.09061943059861,19.949497061469167
533,Punjab,2022-01-07,12.898432300236962,28.931978911060728,25.775427198453464,36.097071598917836,82.04819107919903,74.48711628991981,15.076901393122144,4.004356700693035,24.84498629135479,1027.6215990205903,81.76906846663479,6.657655585912125,5.544774155997542,10.177798025710274,25.77041480000579
534,Punjab,2020-12-29,22.84451479791486,34.83877890737014,17.29334760532587,29.47036193666446,97.08510966608685,63.69242002199027,10.172347148333039,15.939651756965423,19.443297228546907,1027.9712760295765,28.70796988580384,7.925980187802331,6.972399150020249,80.10450030007482,26.94154717823399
535,Madhya Pradesh,2023-10-25,13.333731508893784,33.54141757634841,21.377607681694244,43.346143641463414,65.46017564048148,46.03306503773371,74.09053698009392,14.8737665424857,24.316195223565195,1007.1054455379755,0.08476582975585067,0.22342427483113492,3.338183231396295,41.143578732643114,22.82389142275028
536,Madhya Pradesh,2021-08-08,18.589831706997188,38.615586384949765,15.345546512039858,49.67020135260823,84.11614907856188,50.336786273120595,99.26212687118422,15.733956426978867,16.17145808836168,1018.0235566231288,35.39817592085397,11.084138458782164,1.7141707913967874,62.084390619523106,24.859059400625522
537,Punjab,2022-10-24,23.430690100552468,44.34655710181793,27.872318586282482,32.767727439323025,88.41188611756047,67.90287733972886,97.89767152728697,6.975196959985359,3.9089030163654255,1021.4318313181404,57.691672758586584,6.092480665872053,4.383668892404746,71.36349145793508,32.80545200364912
538,Haryana,2021-01-15,23.882084554988957,31.503162289673135,23.254241183609558,20.238357113316987,72.14899152752224,55.08602772128333,6.269580572488998,11.708170156067183,8.546890171201316,1017.919557333839,58.128488340313176,5.7857628674165,5.985008960023325,72.29623460890693,35.022961513583475
539,Madhya Pradesh,2022-12-31,7.440279486945913,38.41333763982752,22.10142076686497,25.87113737819424,64.16309680096337,40.18360451030064,15.627181839304072,16.042401471976962,0.26129180008027664,1019.9729321201633,6.830697499885241,0.04236038423257982,4.45249833016657,56.275939264542096,15.012820817632154
540,Rajasthan,2023-10-03,12.667219541662018,24.315103464972218,26.266900097146063,30.17886809974977,62.13175536525238,79.25255268530691,82.57858982625031,12.036730080641103,18.171797620460755,1015.38104458241,16.54690442559057,4.749077601423378,8.661729021830485,52.34364990094069,9.826021339179285
541,Rajasthan,2022-06-04,24.78359255168825,39.24882152934451,28.024485257213172,46.081129903697565,67.6564222140426,49.186834195404884,6.344199642930127,0.00864555143812673,9.323381028158668,1009.0829303989867,99.98402022282127,0.8125339501050394,3.9605966832434287,82.4302672828814,28.92299498890922
542,Tamil Nadu,2022-02-19,14.906338755622548,36.06912329010946,34.80658439454571,39.27770012771346,88.8742896731685,60.2794289456434,10.523588133026863,14.589444799487431,18.292241731452577,1026.8921500823863,57.57074077865302,13.71898917417523,6.701304514947771,90.58807843843164,35.388880795229724
543,Madhya Pradesh,2023-10-15,22.82176823633774,25.310733764825613,33.8269042133682,35.22701494839542,61.15583770694921,40.467467646530054,24.021810751380336,11.782841428642756,19.649307792001515,1000.2935184863923,43.718548834905626,13.488052170291319,8.992937494482865,88.60910326165597,36.27489573716301
544,Tamil Nadu,2021-12-13,6.3761504700434894,33.7402970752351,15.3477108199973,24.06732498026047,86.2293772463077,50.96955288417563,23.964270282147403,3.279933599777629,13.356984687835407,1009.0383531618577,11.162521328889008,11.043107806266459,4.853963697700754,49.39560530875408,19.715137469026814
545,Uttar Pradesh,2021-05-16,18.131537250524794,37.27523012562651,28.36516403206111,12.522819215364652,83.45882838245342,72.34761366217856,7.020158163201828,12.39827486966494,24.675892958071245,1028.4645072440608,81.20325619299102,4.77923082669043,9.482746213405752,80.74048533163932,13.180534122122989
546,Haryana,2021-03-01,20.47607274469936,33.767186047280894,34.21372679186682,48.26058285007853,93.26117817753573,57.583575548641015,78.62553481542714,14.839592029248772,2.449387276849796,1012.1058399289867,7.246003110859989,2.230503439161433,2.8153846035999575,22.09859257927645,20.088301072633516
547,Uttar Pradesh,2020-07-12,10.84674710881622,20.63535570740273,33.68568753365493,42.679050133999105,95.83176323407844,77.86367550404093,40.46003998485441,2.7315812270949236,6.45902107066029,1024.3415799185016,18.025445066652356,12.18464550162877,9.735665931425308,56.722488563388076,26.523738564143944
548,Uttar Pradesh,2020-03-07,7.761023659634478,32.701828209597366,19.931603238076775,30.96808160396213,99.74558909582612,48.14930845066695,92.5406799856295,0.9784109449200118,14.057487151269793,1013.1423929655983,44.731501082051636,8.806305468880343,1.5840379861914422,32.51894618443062,21.341515880913118
549,Punjab,2023-12-11,9.25655741998005,38.11264271738284,28.90146036847149,30.426716123256796,90.72164924776274,71.58618969247318,83.36897791998132,11.539429231811475,8.337492490289398,1024.9519825249192,20.787674962561276,14.04334451500565,9.007211538167235,55.52496403313023,9.761424866581367
